Date,SPY US Equity,IWM US Equity,EFA US Equity,EEM US Equity,DBC US Equity,GLD US Equity,VNQ US Equity,TLT US Equity,SHY US Equity,FDN US Equity,IBB US Equity,IEZ US Equity,IGV US Equity,IHE US Equity,IHI US Equity,ITA US Equity,ITB US Equity,IYJ US Equity,IYT US Equity,IYW US Equity,IYZ US Equity,KBE US Equity,KCE US Equity,KIE US Equity,PBJ US Equity,PBS US Equity,SMH US Equity,VNQ US Equity,XLB US Equity,XLP US Equity,XLU US Equity,XOP US Equity,XRT US Equity
20030227,58.7857,28.2148,18.6391,NA,NA,NA,NA,47.8887,60.6144,NA,15.4041,NA,24.6085,NA,NA,NA,NA,13.3931,NA,7.0493,10.3624,NA,NA,NA,NA,NA,NA,NA,12.1694,11.8344,9.1666,NA,NA
20030228,59.176,28.2604,18.9289,NA,NA,NA,NA,48.1924,60.6439,NA,15.498,NA,24.5506,NA,NA,NA,NA,13.4279,NA,7.1259,10.2416,NA,NA,NA,NA,NA,NA,NA,12.196,11.7839,9.1562,NA,NA
20030303,58.6114,28.174,19.0106,NA,NA,NA,NA,48.2514,60.6641,NA,15.3004,NA,24.5989,NA,NA,NA,NA,13.339,NA,7.0383,10.1993,NA,NA,NA,NA,NA,NA,NA,12.1495,11.6892,9.2183,NA,NA
20030304,57.6774,27.8091,18.735,NA,NA,NA,NA,48.2835,60.6567,NA,15.2389,NA,23.9523,NA,NA,NA,NA,13.2501,NA,6.9617,10.1207,NA,NA,NA,NA,NA,NA,NA,11.857,11.5883,9.1614,NA,NA
20030305,58.1653,27.864,18.7656,NA,NA,NA,NA,48.4439,60.7083,NA,15.4462,NA,23.8365,NA,NA,NA,NA,13.2153,NA,6.9836,10.1811,NA,NA,NA,NA,NA,NA,NA,11.9036,11.4999,9.2545,NA,NA
20030306,57.6774,27.6364,18.5514,NA,NA,NA,NA,48.2567,60.7303,NA,15.3782,NA,24.2225,NA,NA,NA,NA,13.138,NA,6.9749,9.9334,NA,NA,NA,NA,NA,NA,NA,11.6975,11.4242,9.2545,NA,NA
20030307,58.0747,27.7111,18.4167,NA,NA,NA,NA,48.4225,60.7893,NA,15.4948,NA,24.1742,NA,NA,NA,NA,13.2371,NA,7.0011,10.0149,NA,NA,NA,NA,NA,NA,NA,11.764,11.4368,9.2855,NA,NA
20030310,56.6807,27.2352,17.9064,NA,NA,NA,NA,48.6738,60.8482,NA,15.3199,NA,23.547,NA,NA,NA,NA,12.8843,NA,6.8173,9.5111,NA,NA,NA,NA,NA,NA,NA,11.538,11.2474,9.0683,NA,NA
20030311,56.1231,27.0425,17.8473,NA,NA,NA,NA,48.5882,60.7966,NA,15.1968,NA,23.3733,NA,NA,NA,NA,12.6555,NA,6.7757,9.4262,NA,NA,NA,NA,NA,NA,NA,11.4516,11.361,9.0528,NA,NA
20030312,56.4995,27.1015,17.6411,NA,NA,NA,NA,48.7647,60.7524,NA,15.2389,NA,23.518,NA,NA,NA,NA,12.7679,NA,6.8064,9.6386,NA,NA,NA,NA,NA,NA,NA,11.4649,11.4494,9.0683,NA,NA
20030313,58.4511,27.8331,18.1452,NA,NA,NA,NA,47.8664,60.5683,NA,15.8672,NA,25.284,NA,NA,NA,NA,13.1208,NA,7.2528,9.9846,NA,NA,NA,NA,NA,NA,NA,11.9767,11.7019,9.2286,NA,NA
20030314,58.6393,27.8685,18.235,NA,NA,NA,NA,48.1017,60.6272,NA,15.864,NA,25.4674,NA,NA,NA,NA,13.303,NA,7.2112,10.2091,NA,NA,NA,NA,NA,NA,NA,12.0431,11.6829,9.2649,NA,NA
20030317,60.4864,28.5136,18.7493,NA,NA,NA,NA,47.5242,60.5536,NA,16.3887,NA,26.6158,NA,NA,NA,NA,13.7489,NA,7.5505,10.5551,NA,NA,NA,NA,NA,NA,NA,12.4486,12.0175,9.4718,NA,NA
20030318,60.8418,28.8872,18.8289,NA,NA,NA,NA,47.075,60.502,NA,16.7935,NA,26.4614,NA,NA,NA,NA,13.9001,NA,7.6117,10.4459,NA,NA,NA,NA,NA,NA,NA,12.6945,11.9291,9.5804,NA,NA
20030319,61.3088,28.8164,18.9289,NA,NA,NA,NA,46.7275,60.4873,NA,16.6316,NA,25.9113,NA,NA,NA,NA,14.0203,NA,7.568,10.6401,NA,NA,NA,NA,NA,NA,NA,12.6479,12.1311,9.5287,NA,NA
20030320,61.4413,29.0052,19.0493,NA,NA,NA,NA,46.6526,60.561,NA,16.7223,NA,26.1622,NA,NA,NA,NA,14.0474,NA,7.592,10.6279,NA,NA,NA,NA,NA,NA,NA,12.6679,12.1058,9.6373,NA,NA
20030321,62.753,29.4104,19.5106,NA,NA,NA,NA,46.011,60.4063,NA,16.8907,NA,25.3805,NA,NA,NA,NA,14.4158,NA,7.7233,10.8647,NA,NA,NA,NA,NA,NA,NA,13.1256,12.369,9.7977,NA,NA
20030324,60.6675,28.781,18.8779,NA,NA,NA,NA,46.7382,60.5389,NA,16.4049,NA,24.4445,NA,NA,NA,NA,13.9195,NA,7.4279,10.3609,NA,NA,NA,NA,NA,NA,NA,12.6116,12.039,9.5572,NA,NA
20030325,61.2484,29.0878,19.0881,NA,NA,NA,NA,46.6847,60.5389,NA,16.664,NA,25.0428,NA,NA,NA,NA,14.063,NA,7.4804,10.5855,NA,NA,NA,NA,NA,NA,NA,12.6249,12.0453,9.6879,NA,NA
20030326,60.9405,28.7299,19.0983,NA,NA,NA,NA,46.7809,60.6125,NA,16.6348,NA,25.1393,NA,NA,NA,NA,13.9195,NA,7.4607,10.5612,NA,NA,NA,NA,NA,NA,NA,12.5915,12.0009,9.6042,NA,NA
20030327,60.9894,28.9254,18.9697,NA,NA,NA,NA,46.813,60.6272,NA,16.9717,NA,24.6761,NA,NA,NA,NA,13.8846,NA,7.4257,10.6826,NA,NA,NA,NA,NA,NA,NA,12.4447,12.0263,9.6513,NA,NA
20030328,60.6815,28.9108,18.8473,NA,NA,NA,NA,46.92,60.7083,NA,16.8745,NA,24.5603,NA,NA,NA,NA,13.7838,NA,7.2703,10.5005,NA,NA,NA,NA,NA,NA,NA,12.4714,11.8994,9.6669,NA,NA
20030331,59.3029,28.3208,18.4901,NA,NA,NA,NA,47.5349,60.7524,NA,16.583,NA,23.7014,NA,NA,NA,NA,13.6171,NA,7.1106,10.2334,NA,NA,NA,NA,NA,NA,NA,12.2711,11.7851,9.6199,NA,NA
20030401,60.2126,28.8125,18.7779,NA,NA,NA,NA,47.3995,60.7395,NA,16.664,NA,23.7882,NA,NA,NA,NA,13.652,NA,7.0887,10.4944,NA,NA,NA,NA,NA,NA,NA,12.4046,11.7471,9.6879,NA,NA
20030402,61.6683,29.3868,19.0881,NA,NA,NA,NA,46.9055,60.6731,NA,17.1271,NA,25.0717,NA,NA,NA,NA,14.187,NA,7.4695,10.7918,NA,NA,NA,NA,NA,NA,NA,12.6583,11.9946,9.6931,NA,NA
20030403,61.3743,29.4025,18.982,NA,NA,NA,NA,46.8786,60.71,NA,17.4089,NA,25.3323,NA,NA,NA,NA,14.0746,NA,7.441,10.6704,NA,NA,NA,NA,NA,NA,NA,12.5314,11.9121,9.6565,NA,NA
20030404,61.7383,29.316,19.2371,NA,NA,NA,NA,46.7444,60.6952,NA,17.179,NA,24.7629,NA,NA,NA,NA,14.0707,NA,7.3425,10.6158,NA,NA,NA,NA,NA,NA,NA,12.6049,11.9628,9.7767,NA,NA
20030407,61.6193,29.3357,19.4861,NA,NA,NA,NA,46.637,60.6584,NA,16.7773,NA,25.0717,NA,NA,NA,NA,14.1754,NA,7.3819,10.5915,NA,NA,NA,NA,NA,NA,NA,12.705,11.8994,9.7767,NA,NA
20030408,61.7173,29.3593,19.4902,NA,NA,NA,NA,47.0129,60.7174,NA,16.9555,NA,24.6182,NA,NA,NA,NA,14.156,NA,7.2988,10.5308,NA,NA,NA,NA,NA,NA,NA,12.6249,12.039,9.714,NA,NA
20030409,60.9055,29.198,19.4167,NA,NA,NA,NA,47.1525,60.7542,NA,16.6802,NA,24.3672,NA,NA,NA,NA,14.0164,NA,7.1346,10.3184,NA,NA,NA,NA,NA,NA,NA,12.4046,11.9438,9.6931,NA,NA
20030410,61.2414,29.2058,19.3167,NA,NA,NA,NA,46.9323,60.6731,NA,16.4859,NA,24.1742,NA,NA,NA,NA,13.9932,NA,7.1893,10.3912,NA,NA,NA,NA,NA,NA,NA,12.4513,11.9819,9.7767,NA,NA
20030411,60.9894,29.0446,19.2065,7.993,NA,NA,NA,46.8572,60.6436,NA,16.2753,NA,24.1742,NA,NA,NA,NA,13.9932,NA,7.0865,10.3184,NA,NA,NA,NA,NA,NA,NA,12.4246,12.0073,9.7454,NA,NA
20030414,62.2491,29.5717,19.4983,8.0972,NA,NA,NA,46.7283,60.592,NA,16.6543,NA,24.8015,NA,NA,NA,NA,14.2607,NA,7.2703,10.5308,NA,NA,NA,NA,NA,NA,NA,12.6716,12.2167,9.8708,NA,NA
20030415,62.83,29.8903,19.7657,8.1934,NA,NA,NA,46.9807,60.6362,NA,16.7935,NA,24.9463,NA,NA,NA,NA,14.4003,NA,7.3754,10.5308,NA,NA,NA,NA,NA,NA,NA,12.892,12.2611,9.9963,NA,NA
20030416,61.7592,29.5795,19.6351,8.288,NA,NA,NA,47.174,60.6436,NA,16.5442,NA,25.12,NA,NA,NA,NA,14.187,NA,7.4585,10.2273,NA,NA,NA,NA,NA,NA,NA,12.7184,11.9121,9.9859,NA,NA
20030417,62.676,30.0319,19.9187,8.3473,NA,NA,NA,47.2492,60.592,NA,16.8421,NA,25.9113,NA,NA,NA,NA,14.4235,NA,7.592,10.3305,NA,NA,NA,NA,NA,NA,NA,12.8986,12.1215,10.0068,NA,NA
20030421,62.739,30.2364,19.8493,8.3441,NA,NA,NA,47.1471,60.6289,NA,16.9393,NA,25.7666,NA,NA,NA,NA,14.3925,NA,7.6249,10.2516,NA,NA,NA,NA,NA,NA,NA,12.8786,12.0326,10.1009,NA,NA
20030422,63.9217,30.6534,20.1371,8.3722,NA,NA,NA,47.1203,60.6215,NA,17.5385,NA,26.4421,NA,NA,NA,NA,14.7686,NA,7.7846,10.2152,NA,NA,NA,NA,NA,NA,NA,13.1457,12.2484,10.2421,NA,NA
20030423,64.5095,30.9759,20.3147,8.4115,NA,NA,NA,47.2169,60.6657,NA,18.1053,NA,26.5868,NA,NA,NA,NA,14.9198,NA,7.8437,10.8707,NA,NA,NA,NA,NA,NA,NA,13.2458,12.223,10.2421,NA,NA
20030424,63.9357,30.8186,20.1555,8.2455,NA,NA,NA,47.6412,60.7247,NA,18.1377,NA,26.5482,NA,NA,NA,NA,14.7686,NA,7.7474,11.0346,NA,NA,NA,NA,NA,NA,NA,13.1724,12.1405,10.3362,NA,NA
20030425,63.1449,30.3859,19.7983,8.1092,NA,NA,NA,47.7485,60.7837,NA,18.0243,NA,25.8824,NA,NA,NA,NA,14.5476,NA,7.5505,10.8404,NA,NA,NA,NA,NA,NA,NA,12.9721,11.9565,10.31,NA,NA
20030428,64.2366,30.9248,20.1493,8.2431,NA,NA,NA,47.6734,60.769,NA,18.4616,NA,26.4324,NA,NA,NA,NA,14.8888,NA,7.7409,11.1621,NA,NA,NA,NA,NA,NA,NA,13.1991,12.1278,10.4512,NA,NA
20030429,64.2366,31.134,20.2657,8.478,NA,NA,NA,47.5928,60.7247,NA,18.4389,NA,26.7798,NA,NA,NA,NA,14.8888,NA,7.8547,11.1681,NA,NA,NA,NA,NA,NA,NA,13.3126,12.2357,10.4669,NA,NA
20030430,64.3206,31.2316,20.3698,8.454,NA,NA,NA,48.0331,60.8501,NA,18.5587,NA,26.5868,NA,NA,NA,NA,14.9819,NA,7.7168,11.2106,NA,NA,NA,NA,NA,NA,NA,13.3793,12.1342,10.4512,NA,NA
20030501,64.3136,31.1922,20.4534,8.4211,NA,NA,NA,48.0564,60.8504,NA,18.8697,NA,26.8764,NA,NA,NA,NA,14.8694,NA,7.824,11.2592,NA,NA,NA,NA,NA,NA,NA,13.2859,12.1215,10.31,NA,NA
20030502,65.2304,31.9789,20.6045,8.5502,NA,NA,NA,47.6785,60.7839,NA,19.2551,NA,28.0151,NA,NA,NA,NA,15.0362,NA,7.9663,11.3927,NA,NA,NA,NA,NA,NA,NA,13.4595,12.2167,10.3937,NA,NA
20030505,65.1044,32.1245,20.7881,8.6424,NA,NA,NA,47.9322,60.8282,NA,19.3458,NA,28.0923,NA,NA,NA,NA,14.9702,NA,8.01,11.3442,NA,NA,NA,NA,NA,NA,NA,13.4261,12.1405,10.4355,NA,NA
20030506,65.7202,32.4313,21.2269,8.6864,NA,NA,NA,48.1697,60.9169,NA,19.1482,NA,28.1985,NA,NA,NA,NA,15.0943,NA,8.1742,11.5262,NA,NA,NA,NA,NA,NA,NA,13.5129,12.204,10.4198,NA,NA
20030507,65.3563,32.2346,21.031,8.6704,NA,NA,NA,48.7312,60.9316,NA,18.7887,NA,28.0923,NA,NA,NA,NA,15.0788,NA,8.0516,11.2895,NA,NA,NA,NA,NA,NA,NA,13.4194,12.2357,10.4041,NA,NA
20030508,64.6985,31.9671,20.7147,8.5942,NA,NA,NA,48.8499,60.9021,NA,18.5587,NA,27.6001,NA,NA,NA,NA,14.9276,NA,7.9028,11.1621,NA,NA,NA,NA,NA,NA,NA,13.2859,12.1786,10.3884,NA,NA
20030509,65.5943,32.4273,20.9759,8.6953,NA,NA,NA,48.8985,60.8873,NA,18.915,NA,27.851,NA,NA,NA,NA,15.0711,NA,8.1611,11.2288,NA,NA,NA,NA,NA,NA,NA,13.5329,12.3309,10.4564,NA,NA
20030512,66.3991,32.7814,21.1432,8.8163,NA,NA,NA,49.2062,60.9316,NA,19.4397,NA,28.1116,NA,NA,NA,NA,15.2727,NA,8.277,11.5991,NA,NA,NA,NA,NA,NA,NA,13.7265,12.4388,10.5348,NA,NA
20030513,66.2801,32.9741,21.1412,8.7666,NA,NA,NA,49.3142,60.9169,NA,19.3846,NA,28.1599,NA,NA,NA,NA,15.2145,NA,8.2464,11.5323,NA,NA,NA,NA,NA,NA,NA,13.633,12.3817,10.5557,NA,NA
20030514,66.1401,32.9544,21.1473,8.7225,NA,NA,NA,50.07,60.9538,NA,19.7927,NA,28.0634,NA,NA,NA,NA,15.2145,NA,8.2377,11.5869,NA,NA,NA,NA,NA,NA,NA,13.5529,12.2865,10.6028,NA,NA
20030515,66.56,33.0842,21.1841,8.7402,NA,NA,NA,50.2265,60.9316,NA,20.2397,NA,28.8354,NA,NA,NA,NA,15.2921,NA,8.3143,11.5141,NA,NA,NA,NA,NA,NA,NA,13.633,12.3817,10.7649,NA,NA
20030516,66.3921,32.6751,21.4453,8.7466,NA,NA,NA,50.5936,60.9981,NA,20.0033,NA,28.6424,NA,NA,NA,NA,15.2339,NA,8.2289,11.6234,NA,NA,NA,NA,NA,NA,NA,13.573,12.3119,10.9897,NA,NA
20030519,64.8385,32.1087,20.8657,8.5381,NA,NA,NA,50.4209,61.0129,NA,19.5952,NA,27.3106,NA,NA,NA,NA,14.8307,NA,7.9225,11.4109,NA,NA,NA,NA,NA,NA,NA,13.3193,12.1913,10.8172,NA,NA
20030520,64.7055,32.1009,21.0739,8.5806,NA,NA,NA,51.1658,61.0941,NA,19.5466,NA,27.2624,NA,NA,NA,NA,14.8617,NA,7.951,11.4534,NA,NA,NA,NA,NA,NA,NA,13.2792,12.2675,10.8642,NA,NA
20030521,64.8385,32.2228,20.8555,8.5878,NA,NA,NA,51.1604,61.0129,NA,19.5498,NA,27.5229,NA,NA,NA,NA,14.8152,NA,7.9225,11.4716,NA,NA,NA,NA,NA,NA,NA,13.366,12.3627,10.8381,NA,NA
20030522,65.4823,32.5493,21.1351,8.6656,NA,NA,NA,51.6139,61.035,NA,20.1296,NA,28.1888,NA,NA,NA,NA,14.9547,NA,7.9663,11.593,NA,NA,NA,NA,NA,NA,NA,13.4795,12.5277,11.0315,NA,NA
20030523,65.6153,32.805,21.2555,8.7546,NA,NA,NA,51.7435,61.0572,NA,20.6284,NA,28.1309,NA,NA,NA,NA,15.04,NA,8.0079,11.9086,NA,NA,NA,NA,NA,NA,NA,13.4995,12.4642,11.4498,NA,NA
20030527,66.763,33.5759,21.4392,9.0681,NA,NA,NA,50.8095,61.035,NA,21.8624,NA,29.1056,NA,NA,NA,NA,15.3192,NA,8.2508,11.9511,NA,NA,NA,NA,NA,NA,NA,13.7399,12.5848,11.6171,NA,NA
20030528,66.9519,33.804,21.5412,9.1073,NA,NA,NA,50.7232,61.072,NA,21.6583,NA,29.6364,NA,NA,NA,NA,15.3657,NA,8.3186,11.9451,NA,NA,NA,NA,NA,NA,NA,13.6998,12.6609,11.5648,NA,NA
20030529,66.777,34.0204,21.6433,9.1194,NA,NA,NA,51.1658,61.0941,NA,21.464,NA,29.6364,NA,NA,NA,NA,15.2688,NA,8.4237,11.9208,NA,NA,NA,NA,NA,NA,NA,13.5863,12.5975,11.3923,NA,NA
20030530,67.8477,34.6261,21.6841,9.2252,NA,NA,NA,51.0687,61.072,NA,22.0438,NA,29.8969,NA,NA,NA,NA,15.5673,NA,8.5112,12.1211,NA,NA,NA,NA,NA,NA,NA,13.7933,12.7307,11.5073,NA,NA
20030602,68.1276,34.8071,21.8861,9.2917,NA,NA,NA,50.6937,61.0403,NA,22.2672,NA,29.482,NA,NA,NA,NA,15.6953,NA,8.4696,12.1757,NA,NA,NA,NA,NA,NA,NA,13.9268,12.7054,11.6066,NA,NA
20030603,68.4076,34.9172,21.9392,9.2212,NA,NA,NA,51.1003,61.1587,NA,22.0697,NA,30.0031,NA,NA,NA,NA,15.6371,NA,8.4893,12.1453,NA,NA,NA,NA,NA,NA,NA,13.9335,12.8323,11.6537,NA,NA
20030604,69.3943,35.3932,22.0718,9.3398,NA,NA,NA,51.2521,61.2105,NA,22.6559,NA,31.0067,NA,NA,NA,NA,15.9551,NA,8.6666,12.4124,NA,NA,NA,NA,NA,NA,NA,14.1671,12.9275,11.8157,NA,NA
20030605,69.7372,35.9714,22.2943,9.3495,NA,NA,NA,50.8509,61.1735,NA,24.0097,NA,31.1515,NA,NA,NA,NA,16.0287,NA,8.6688,12.4549,NA,NA,NA,NA,NA,NA,NA,14.2005,12.9402,11.6798,NA,NA
20030606,69.4643,35.5584,22.429,9.4368,NA,NA,NA,51.0352,61.1587,NA,23.6178,NA,31.4796,NA,NA,NA,NA,16.0985,NA,8.6206,12.4428,NA,NA,NA,NA,NA,NA,NA,14.1738,12.8958,11.5543,NA,NA
20030609,68.7575,34.8975,22.2678,9.3559,NA,NA,NA,51.3768,61.24,NA,22.7693,NA,30.5918,NA,NA,NA,NA,15.8504,NA,8.4587,12.2364,NA,NA,NA,NA,NA,NA,NA,13.9335,12.8704,11.5439,NA,NA
20030610,69.4573,35.4207,22.4473,9.4521,NA,NA,NA,51.9894,61.3066,NA,23.0316,NA,31.1225,NA,NA,NA,NA,15.9706,NA,8.6097,12.285,NA,NA,NA,NA,NA,NA,NA,14.0336,12.9084,11.5962,NA,NA
20030611,70.1921,35.755,22.8167,9.4601,NA,NA,NA,51.9243,61.2622,NA,23.932,NA,31.3927,NA,NA,NA,NA,16.2265,NA,8.6666,12.5095,NA,NA,NA,NA,NA,NA,NA,14.1671,13.0036,11.685,NA,NA
20030612,70.409,35.9556,22.878,9.5314,NA,NA,NA,52.3309,61.2992,NA,24,NA,31.5954,NA,NA,NA,NA,16.3312,NA,8.671,12.4852,NA,NA,NA,NA,NA,NA,NA,14.2873,13.0481,11.8262,NA,NA
20030613,69.6742,35.3172,22.7453,9.5282,NA,NA,NA,52.6833,61.351,NA,23.6794,NA,30.6883,NA,NA,NA,NA,16.1316,NA,8.4587,12.4135,NA,NA,NA,NA,NA,NA,NA,14.1004,12.9211,11.6694,NA,NA
20030616,71.1439,35.9121,23.078,9.6308,NA,NA,NA,52.1845,61.277,NA,24.3531,NA,31.4603,NA,NA,NA,NA,16.4188,NA,8.6885,12.6454,NA,NA,NA,NA,NA,NA,NA,14.3875,13.1813,11.8942,NA,NA
20030617,71.1439,35.987,23.1249,9.8289,NA,NA,NA,51.7725,61.1883,NA,23.9093,NA,31.856,NA,NA,NA,NA,16.4383,NA,8.7213,12.6027,NA,NA,NA,NA,NA,NA,NA,14.4409,13.0988,11.8367,NA,NA
20030618,71.0809,35.9633,23.0596,9.7928,NA,NA,NA,51.1111,61.1957,NA,23.0284,NA,31.7691,NA,NA,NA,NA,16.4072,NA,8.8614,12.7736,NA,NA,NA,NA,NA,NA,NA,14.294,13.0798,11.8942,NA,NA
20030619,69.9961,35.4748,22.7861,9.7928,NA,NA,NA,51.0136,61.2548,NA,21.6357,NA,31.3059,NA,NA,NA,NA,16.0812,NA,8.7432,12.6332,NA,NA,NA,NA,NA,NA,NA,14.2272,12.9338,11.9308,NA,NA
20030620,69.8418,35.1714,22.8167,9.7928,NA,NA,NA,50.8238,61.24,NA,21.9498,NA,30.8813,NA,NA,NA,NA,16.2015,NA,8.7082,12.8468,NA,NA,NA,NA,NA,NA,NA,14.1593,12.935,11.8745,NA,NA
20030623,69.1254,34.545,22.5637,9.5523,NA,NA,NA,51.1274,61.2992,NA,21.1174,NA,30.1189,NA,NA,NA,NA,15.9686,NA,8.4784,12.6027,NA,NA,NA,NA,NA,NA,NA,13.8975,12.8648,11.748,NA,NA
20030624,69.1957,34.5332,22.3861,9.4817,NA,NA,NA,51.5991,61.3436,NA,21.3927,NA,29.9548,NA,NA,NA,NA,15.9764,NA,8.4259,12.7247,NA,NA,NA,NA,NA,NA,NA,13.931,13.0051,11.6741,NA,NA
20030625,68.5003,34.7656,22.1637,9.5603,NA,NA,NA,50.775,61.2179,NA,21.7458,NA,30.0224,NA,NA,NA,NA,15.8172,NA,8.3799,12.6576,NA,NA,NA,NA,NA,NA,NA,13.837,12.8202,11.653,NA,NA
20030626,69.3923,35.3605,22.2657,9.6637,NA,NA,NA,50.092,61.1069,NA,22.3741,NA,30.447,NA,NA,NA,NA,15.8987,NA,8.5462,12.8163,NA,NA,NA,NA,NA,NA,NA,14.0452,12.9031,11.7638,NA,NA
20030627,68.5916,35.136,22.0984,9.6188,NA,NA,NA,49.9131,61.1217,NA,21.9725,NA,30.3987,NA,NA,NA,NA,15.7862,NA,8.4609,12.7247,NA,NA,NA,NA,NA,NA,NA,13.9243,12.833,11.6109,NA,NA
20030630,68.5706,35.0257,22.1045,9.6124,NA,NA,NA,50.1462,61.1735,NA,21.6972,NA,30.0127,NA,NA,NA,NA,15.7241,NA,8.4499,12.6271,NA,NA,NA,NA,NA,NA,NA,13.9176,12.8521,11.6636,NA,NA
20030701,69.2027,35.266,22.2351,9.7166,NA,NA,NA,49.8974,61.1749,NA,21.6713,NA,30.418,NA,NA,NA,NA,15.7357,NA,8.5484,12.7675,NA,NA,NA,NA,NA,NA,NA,13.884,12.9605,11.5845,NA,NA
20030702,70.0736,36.1485,22.6739,9.9451,NA,NA,NA,50.0226,61.2046,NA,22.0891,NA,30.9778,NA,NA,NA,NA,15.9104,NA,8.787,12.9139,NA,NA,NA,NA,NA,NA,NA,14.0586,13.0433,11.6689,NA,NA
20030703,69.3502,35.8373,22.5514,9.9732,NA,NA,NA,49.3042,61.1379,NA,22.1539,NA,30.64,NA,NA,NA,NA,15.7978,NA,8.7213,12.9383,NA,NA,NA,NA,NA,NA,NA,13.9579,12.9668,11.6003,NA,NA
20030707,70.7268,36.5819,22.9657,10.2201,NA,NA,NA,48.9886,61.1231,NA,22.9733,NA,31.634,NA,NA,NA,NA,16.1471,NA,9.0605,12.9994,NA,NA,NA,NA,NA,NA,NA,14.1459,13.0625,11.6214,NA,NA
20030708,71.0428,37.232,22.8576,10.249,NA,NA,NA,49.0321,61.1009,NA,23.4527,NA,31.8946,NA,NA,NA,NA,16.1161,NA,9.1393,13.1275,NA,NA,NA,NA,NA,NA,NA,14.1257,13.0752,11.5318,NA,NA
20030709,70.6425,37.5078,22.7392,10.2249,NA,NA,NA,49.19,61.1157,NA,23.8381,NA,31.9911,NA,NA,NA,NA,16.1006,NA,9.1919,12.9567,NA,NA,NA,NA,NA,NA,NA,14.0787,12.9031,11.4474,NA,NA
20030710,69.7435,36.775,22.6229,10.0453,NA,NA,NA,49.1736,61.1675,NA,23.4494,NA,31.3927,NA,NA,NA,NA,15.9181,NA,8.9533,12.5722,NA,NA,NA,NA,NA,NA,NA,13.837,12.8521,11.2418,NA,NA
20030711,70.4037,37.2832,22.5739,10.1295,NA,NA,NA,49.4076,61.1898,NA,23.5952,NA,31.5568,NA,NA,NA,NA,16.0385,NA,9.0605,12.7492,NA,NA,NA,NA,NA,NA,NA,13.9243,12.9413,11.3103,NA,NA
20030714,70.7479,37.5905,22.8167,10.3075,NA,NA,NA,48.8417,61.1379,NA,23.851,NA,31.6823,NA,NA,NA,NA,16.0152,NA,9.1809,12.6271,NA,NA,NA,NA,NA,NA,NA,13.978,12.9095,11.2945,NA,NA
20030715,70.5933,37.4881,22.6025,10.1776,NA,NA,NA,47.6989,61.0639,NA,23.8057,NA,31.8367,NA,NA,NA,NA,15.9647,NA,9.1919,12.5111,NA,NA,NA,NA,NA,NA,NA,13.8773,12.9796,11.073,NA,NA
20030716,70.179,37.2832,22.4331,10.1856,NA,NA,NA,47.971,61.0713,NA,23.6276,NA,31.3155,NA,NA,NA,NA,15.9647,NA,9.17,12.4196,NA,NA,NA,NA,NA,NA,NA,13.8169,12.8457,10.8885,NA,NA
20030717,69.1816,36.1012,22.082,9.9195,NA,NA,NA,47.824,61.0342,NA,22.7369,NA,30.0996,NA,NA,NA,NA,15.7978,NA,8.8417,12.145,NA,NA,NA,NA,NA,NA,NA,13.79,12.8011,10.8621,NA,NA
20030718,69.891,36.3455,22.429,10.0517,NA,NA,NA,47.7261,61.0268,NA,22.9636,NA,30.1575,NA,NA,NA,NA,15.9764,NA,8.8658,12.145,NA,NA,NA,NA,NA,NA,NA,14.0989,12.9158,11.0308,NA,NA
20030721,69.0271,36.0303,22.2575,9.9187,NA,NA,NA,46.7139,60.9232,NA,22.5263,NA,29.3855,NA,NA,NA,NA,15.856,NA,8.6447,11.9741,NA,NA,NA,NA,NA,NA,NA,14.0452,12.8075,10.8727,NA,NA
20030722,69.6522,36.4519,22.2045,10.0373,NA,NA,NA,46.9424,60.9824,NA,22.9312,NA,29.8487,NA,NA,NA,NA,15.9725,NA,8.8658,12.0473,NA,NA,NA,NA,NA,NA,NA,14.3338,12.9413,11.0572,NA,NA
20030723,69.7014,36.7001,22.5331,9.9732,NA,NA,NA,47.1002,61.012,NA,23.1093,NA,29.9066,NA,NA,NA,NA,15.9841,NA,8.9095,12.0229,NA,NA,NA,NA,NA,NA,NA,14.3674,12.884,10.9887,NA,NA
20030724,69.1746,36.6292,22.5698,10.0213,NA,NA,NA,46.6866,61.0046,NA,22.8567,NA,30.0706,NA,NA,NA,NA,16.0307,NA,8.7585,11.9314,NA,NA,NA,NA,NA,NA,NA,14.5353,12.7947,10.9834,NA,NA
20030725,70.3967,36.8971,22.8535,10.1856,NA,NA,NA,46.5615,61.0342,NA,23.1547,NA,30.6786,NA,NA,NA,NA,16.2714,NA,8.9446,12.1755,NA,NA,NA,NA,NA,NA,NA,14.8709,12.8967,11.073,NA,NA
20030728,70.1368,37.3502,22.9127,10.2417,NA,NA,NA,45.9357,60.9528,NA,23.7409,NA,30.7558,NA,NA,NA,NA,16.3684,NA,8.9818,12.267,NA,NA,NA,NA,NA,NA,NA,14.8709,12.8202,10.9939,NA,NA
20030729,69.8137,37.3699,22.8167,10.184,NA,NA,NA,45.3098,60.901,NA,23.6438,NA,30.418,NA,NA,NA,NA,16.2015,NA,8.938,12.206,NA,NA,NA,NA,NA,NA,NA,14.8307,12.7501,10.9465,NA,NA
